1670874744737,influx-record-count_count_duration,0
1670874744737,kafka-topic-count_loadrunner,0
1670874744737,kafka-container-stats_pids_stats_current,73
1670874744737,kafka-container-stats_pids_stats_limit,18446744073709552000
1670874744737,kafka-container-stats_blkio_stats_io_service_bytes_recursive_0_major,8
1670874744737,kafka-container-stats_blkio_stats_io_service_bytes_recursive_0_minor,0
1670874744737,kafka-container-stats_blkio_stats_io_service_bytes_recursive_0_value,0
1670874744737,kafka-container-stats_blkio_stats_io_service_bytes_recursive_1_major,8
1670874744737,kafka-container-stats_blkio_stats_io_service_bytes_recursive_1_minor,0
1670874744737,kafka-container-stats_blkio_stats_io_service_bytes_recursive_1_value,856064
1670874744737,kafka-container-stats_num_procs,0
1670874744737,kafka-container-stats_cpu_stats_cpu_usage_total_usage,13504882000
1670874744737,kafka-container-stats_cpu_stats_cpu_usage_usage_in_kernelmode,1324976000
1670874744737,kafka-container-stats_cpu_stats_cpu_usage_usage_in_usermode,12179905000
1670874744737,kafka-container-stats_cpu_stats_system_cpu_usage,544130000000
1670874744737,kafka-container-stats_cpu_stats_online_cpus,2
1670874744737,kafka-container-stats_cpu_stats_throttling_data_periods,0
1670874744737,kafka-container-stats_cpu_stats_throttling_data_throttled_periods,0
1670874744737,kafka-container-stats_cpu_stats_throttling_data_throttled_time,0
1670874744737,kafka-container-stats_precpu_stats_cpu_usage_total_usage,13265286000
1670874744737,kafka-container-stats_precpu_stats_cpu_usage_usage_in_kernelmode,1308830000
1670874744737,kafka-container-stats_precpu_stats_cpu_usage_usage_in_usermode,11956455000
1670874744737,kafka-container-stats_precpu_stats_system_cpu_usage,542140000000
1670874744737,kafka-container-stats_precpu_stats_online_cpus,2
1670874744737,kafka-container-stats_precpu_stats_throttling_data_periods,0
1670874744737,kafka-container-stats_precpu_stats_throttling_data_throttled_periods,0
1670874744737,kafka-container-stats_precpu_stats_throttling_data_throttled_time,0
1670874744737,kafka-container-stats_memory_stats_usage,360628224
1670874744737,kafka-container-stats_memory_stats_stats_active_anon,8192
1670874744737,kafka-container-stats_memory_stats_stats_active_file,262144
1670874744737,kafka-container-stats_memory_stats_stats_anon,355356672
1670874744737,kafka-container-stats_memory_stats_stats_anon_thp,245366784
1670874744737,kafka-container-stats_memory_stats_stats_file,942080
1670874744737,kafka-container-stats_memory_stats_stats_file_dirty,20480
1670874744737,kafka-container-stats_memory_stats_stats_file_mapped,32768
1670874744737,kafka-container-stats_memory_stats_stats_file_writeback,0
1670874744737,kafka-container-stats_memory_stats_stats_inactive_anon,355348480
1670874744737,kafka-container-stats_memory_stats_stats_inactive_file,679936
1670874744737,kafka-container-stats_memory_stats_stats_kernel_stack,1196032
1670874744737,kafka-container-stats_memory_stats_stats_pgactivate,17
