1670884424720,influx-record-count_count_duration,0
1670884424720,kafka-topic-count_loadrunner,0
1670884424720,kafka-rest-container-stats_pids_stats_current,28
1670884424720,kafka-rest-container-stats_pids_stats_limit,18446744073709552000
1670884424720,kafka-rest-container-stats_blkio_stats_io_service_bytes_recursive_0_major,8
1670884424720,kafka-rest-container-stats_blkio_stats_io_service_bytes_recursive_0_minor,0
1670884424720,kafka-rest-container-stats_blkio_stats_io_service_bytes_recursive_0_value,0
1670884424720,kafka-rest-container-stats_blkio_stats_io_service_bytes_recursive_1_major,8
1670884424720,kafka-rest-container-stats_blkio_stats_io_service_bytes_recursive_1_minor,0
1670884424720,kafka-rest-container-stats_blkio_stats_io_service_bytes_recursive_1_value,225280
1670884424720,kafka-rest-container-stats_num_procs,0
1670884424720,kafka-rest-container-stats_cpu_stats_cpu_usage_total_usage,10844660000
1670884424720,kafka-rest-container-stats_cpu_stats_cpu_usage_usage_in_kernelmode,764833000
1670884424720,kafka-rest-container-stats_cpu_stats_cpu_usage_usage_in_usermode,10079826000
1670884424720,kafka-rest-container-stats_cpu_stats_system_cpu_usage,422600000000
1670884424720,kafka-rest-container-stats_cpu_stats_online_cpus,2
1670884424720,kafka-rest-container-stats_cpu_stats_throttling_data_periods,0
1670884424720,kafka-rest-container-stats_cpu_stats_throttling_data_throttled_periods,0
1670884424720,kafka-rest-container-stats_cpu_stats_throttling_data_throttled_time,0
1670884424720,kafka-rest-container-stats_precpu_stats_cpu_usage_total_usage,10843669000
1670884424720,kafka-rest-container-stats_precpu_stats_cpu_usage_usage_in_kernelmode,764764000
1670884424720,kafka-rest-container-stats_precpu_stats_cpu_usage_usage_in_usermode,10078905000
1670884424720,kafka-rest-container-stats_precpu_stats_system_cpu_usage,420590000000
1670884424720,kafka-rest-container-stats_precpu_stats_online_cpus,2
1670884424720,kafka-rest-container-stats_precpu_stats_throttling_data_periods,0
1670884424720,kafka-rest-container-stats_precpu_stats_throttling_data_throttled_periods,0
1670884424720,kafka-rest-container-stats_precpu_stats_throttling_data_throttled_time,0
1670884424720,kafka-rest-container-stats_memory_stats_usage,189431808
1670884424720,kafka-rest-container-stats_memory_stats_stats_active_anon,4096
1670884424720,kafka-rest-container-stats_memory_stats_stats_active_file,20480
1670884424720,kafka-rest-container-stats_memory_stats_stats_anon,185417728
1670884424720,kafka-rest-container-stats_memory_stats_stats_anon_thp,100663296
1670884424720,kafka-rest-container-stats_memory_stats_stats_file,61440
1670884424720,kafka-rest-container-stats_memory_stats_stats_file_dirty,4096
1670884424720,kafka-rest-container-stats_memory_stats_stats_file_mapped,32768
