1671028008924,influx-record-count_count_duration,0
1671028008924,influx-contianer-stats_pids_stats_current,11
1671028008924,influx-contianer-stats_pids_stats_limit,18446744073709552000
1671028008924,influx-contianer-stats_blkio_stats_io_service_bytes_recursive_0_major,8
1671028008924,influx-contianer-stats_blkio_stats_io_service_bytes_recursive_0_minor,0
1671028008924,influx-contianer-stats_blkio_stats_io_service_bytes_recursive_0_value,1343488
1671028008924,influx-contianer-stats_blkio_stats_io_service_bytes_recursive_1_major,8
1671028008924,influx-contianer-stats_blkio_stats_io_service_bytes_recursive_1_minor,0
1671028008924,influx-contianer-stats_blkio_stats_io_service_bytes_recursive_1_value,61440
1671028008924,influx-contianer-stats_num_procs,0
1671028008924,influx-contianer-stats_cpu_stats_cpu_usage_total_usage,182578000
1671028008924,influx-contianer-stats_cpu_stats_cpu_usage_usage_in_kernelmode,53943000
1671028008924,influx-contianer-stats_cpu_stats_cpu_usage_usage_in_usermode,128634000
1671028008924,influx-contianer-stats_cpu_stats_system_cpu_usage,238940000000
1671028008924,influx-contianer-stats_cpu_stats_online_cpus,2
1671028008924,influx-contianer-stats_cpu_stats_throttling_data_periods,0
1671028008924,influx-contianer-stats_cpu_stats_throttling_data_throttled_periods,0
1671028008924,influx-contianer-stats_cpu_stats_throttling_data_throttled_time,0
1671028008924,influx-contianer-stats_precpu_stats_cpu_usage_total_usage,176562000
1671028008924,influx-contianer-stats_precpu_stats_cpu_usage_usage_in_kernelmode,52166000
1671028008924,influx-contianer-stats_precpu_stats_cpu_usage_usage_in_usermode,124396000
1671028008924,influx-contianer-stats_precpu_stats_system_cpu_usage,237000000000
1671028008924,influx-contianer-stats_precpu_stats_online_cpus,2
1671028008924,influx-contianer-stats_precpu_stats_throttling_data_periods,0
1671028008924,influx-contianer-stats_precpu_stats_throttling_data_throttled_periods,0
1671028008924,influx-contianer-stats_precpu_stats_throttling_data_throttled_time,0
1671028008924,influx-contianer-stats_memory_stats_usage,16207872
1671028008924,influx-contianer-stats_memory_stats_stats_active_anon,4096
1671028008924,influx-contianer-stats_memory_stats_stats_active_file,937984
1671028008924,influx-contianer-stats_memory_stats_stats_anon,13553664
1671028008924,influx-contianer-stats_memory_stats_stats_anon_thp,4194304
1671028008924,influx-contianer-stats_memory_stats_stats_file,1466368
1671028008924,influx-contianer-stats_memory_stats_stats_file_dirty,90112
1671028008924,influx-contianer-stats_memory_stats_stats_file_mapped,32768
1671028008924,influx-contianer-stats_memory_stats_stats_file_writeback,0
1671028008924,influx-contianer-stats_memory_stats_stats_inactive_anon,10493952
1671028008924,influx-contianer-stats_memory_stats_stats_inactive_file,3584000
1671028008924,influx-contianer-stats_memory_stats_stats_kernel_stack,180224
1671028008924,influx-contianer-stats_memory_stats_stats_pgactivate,207
1671028008924,influx-contianer-stats_memory_stats_stats_pgdeactivate,0
1671028008924,influx-contianer-stats_memory_stats_stats_pgfault,3919
1671028008924,influx-contianer-stats_memory_stats_stats_pglazyfree,802
1671028008924,influx-contianer-stats_memory_stats_stats_pglazyfreed,0
1671028008924,influx-contianer-stats_memory_stats_stats_pgmajfault,8
1671028008924,influx-contianer-stats_memory_stats_stats_pgrefill,0
1671028008924,influx-contianer-stats_memory_stats_stats_pgscan,0
1671028008924,influx-contianer-stats_memory_stats_stats_pgsteal,0
1671028008924,influx-contianer-stats_memory_stats_stats_shmem,0
